Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
40020882,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40021072,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40021557,000003B4,false,Rx,0,8,00,FF,31,F4,BE,FF,04,00,
40026015,00000521,false,Rx,0,6,00,09,00,00,02,6E,00,00,
40030890,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40035997,0000039D,false,Rx,0,5,21,58,01,28,00,00,00,00,
40037013,00000523,false,Rx,0,6,02,09,00,04,7A,3B,00,00,
40038036,00000524,false,Rx,0,6,03,09,FF,FF,FF,CF,00,00,
40040895,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40041137,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
40041318,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40041574,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
40041798,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
40042032,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
40042277,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
40042523,00000272,false,Rx,0,8,6B,F6,71,11,FF,FF,FF,FF,
40042768,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
40042991,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
40043215,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
40043472,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
40043716,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
40043961,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
40046057,00000521,false,Rx,0,6,00,0A,00,00,02,6A,00,00,
40050916,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40059002,00000522,false,Rx,0,6,01,09,00,04,7A,24,00,00,
40060911,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40061100,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40065922,00000521,false,Rx,0,6,00,0B,00,00,02,44,00,00,
40070922,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40074880,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
40075992,0000039D,false,Rx,0,5,22,59,01,28,00,00,00,00,
40080926,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40081103,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40086009,00000521,false,Rx,0,6,00,0C,00,00,02,84,00,00,
40090927,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40096403,00000351,false,Rx,0,8,20,0D,C8,00,DC,05,D3,0A,
40096634,00000355,false,Rx,0,8,27,00,64,00,86,01,00,00,
40096878,00000356,false,Rx,0,8,A6,72,FA,FF,E1,00,00,00,
40097071,00000523,false,Rx,0,6,02,0A,00,04,7A,50,00,00,
40098029,00000524,false,Rx,0,6,03,0A,FF,FF,FF,E0,00,00,
40098759,0000035A,false,Rx,0,8,00,00,00,00,00,00,00,00,
40098982,0000035E,false,Rx,0,8,53,49,4D,50,20,42,4D,53,
40100737,00000370,false,Rx,0,8,53,49,4D,50,20,45,43,4F,
40100972,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40101154,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40102763,00000373,false,Rx,0,8,8F,0D,AA,0D,27,01,28,01,
40104778,00000379,false,Rx,0,8,D2,00,00,04,03,00,00,00,
40106040,00000521,false,Rx,0,6,00,0D,00,00,02,69,00,00,
40106786,00000372,false,Rx,0,8,0E,00,00,00,00,00,00,00,
40109283,00000100,false,Rx,0,8,01,00,00,00,3D,09,2D,12,
40109530,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
40110927,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40116036,0000039D,false,Rx,0,5,23,5A,01,28,00,00,00,00,
40118916,00000522,false,Rx,0,6,01,0A,00,04,7A,09,00,00,
40120930,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40121118,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40122423,1806E5F4,true,Rx,0,8,0D,20,00,C8,00,00,00,00,
40125998,00000521,false,Rx,0,6,00,0E,00,00,02,5E,00,00,
40130938,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40140942,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40141193,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
40141437,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
40141663,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
40141845,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40142078,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
40142322,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
40142548,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
40145998,00000521,false,Rx,0,6,00,0F,00,00,02,48,00,00,
40150947,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
40156085,0000039D,false,Rx,0,5,24,5B,01,28,00,00,00,00,
40156998,00000523,false,Rx,0,6,02,0B,00,04,7A,29,00,00,
40158019,00000524,false,Rx,0,6,03,0B,FF,FF,FF,E8,00,00,
40160953,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
40161141,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40166027,00000521,false,Rx,0,6,00,00,00,00,02,54,00,00,
40170955,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
40174859,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
40178984,00000522,false,Rx,0,6,01,0B,00,04,7A,34,00,00,
40180967,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40181144,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40185903,00000521,false,Rx,0,6,00,01,00,00,02,62,00,00,
40190968,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40196001,0000039D,false,Rx,0,5,25,5C,01,28,00,00,00,00,
40200973,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40201150,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40205985,00000521,false,Rx,0,6,00,02,00,00,02,56,00,00,
40209287,00000100,false,Rx,0,8,01,00,00,00,3D,09,2D,12,
40209540,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
40210971,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40216986,00000523,false,Rx,0,6,02,0C,00,04,7A,12,00,00,
40218002,00000524,false,Rx,0,6,03,0C,FF,FF,FF,FC,00,00,
40220972,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40221160,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40221929,00000337,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
40222214,000003B4,false,Rx,0,8,00,FF,31,F4,BE,FF,04,00,
40226033,00000521,false,Rx,0,6,00,03,00,00,02,67,00,00,
40230973,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40235995,0000039D,false,Rx,0,5,26,5D,01,28,00,00,00,00,
40238969,00000522,false,Rx,0,6,01,0C,00,04,7A,13,00,00,
40240984,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40241162,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40241416,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
40241610,00000328,false,Rx,0,6,27,00,00,00,87,1E,00,00,
40241865,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
40242098,00000272,false,Rx,0,8,36,F7,71,11,FF,FF,FF,FF,
40242240,000003E8,false,Rx,0,2,FB,FF,00,00,00,00,00,00,
40242484,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
40242707,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
40242941,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
40243188,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
40243422,000003F9,false,Rx,0,8,C0,F9,80,E0,43,3C,F3,FF,
40243647,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
40243882,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
40244137,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
40244371,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
40244617,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
40245972,00000521,false,Rx,0,6,00,04,00,00,02,6C,00,00,
40251012,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40261007,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40261194,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40265963,00000521,false,Rx,0,6,00,05,00,00,02,76,00,00,
40271018,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40274891,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
40276035,0000039D,false,Rx,0,5,27,5E,01,28,00,00,00,00,
40276968,00000523,false,Rx,0,6,02,0D,00,04,7A,50,00,00,
40277989,00000524,false,Rx,0,6,03,0D,FF,FF,FF,EA,00,00,
40281012,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40281200,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40286013,00000521,false,Rx,0,6,00,06,00,00,02,76,00,00,
40291023,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40298949,00000522,false,Rx,0,6,01,0D,00,04,7A,55,00,00,
40301018,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40301205,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40305879,00000521,false,Rx,0,6,00,07,00,00,02,56,00,00,
40309287,00000100,false,Rx,0,8,01,00,00,00,3D,09,2D,12,
40309539,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
40311022,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40316026,0000039D,false,Rx,0,5,28,5F,01,28,00,00,00,00,
40321026,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40321214,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40325964,00000521,false,Rx,0,6,00,08,00,00,02,74,00,00,
40331028,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40336115,0000035D,false,Rx,0,8,00,00,00,00,00,00,00,00,
40336965,00000523,false,Rx,0,6,02,0E,00,04,7A,31,00,00,
40337976,00000524,false,Rx,0,6,03,0E,FF,FF,FF,F4,00,00,
40341036,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40341288,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
40341524,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
40341758,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
40341940,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40342174,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
40342419,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
40342643,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
40345989,00000521,false,Rx,0,6,00,09,00,00,02,5D,00,00,
40351042,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40356065,0000039D,false,Rx,0,5,19,50,01,28,00,00,00,00,
40358861,00000522,false,Rx,0,6,01,0E,00,04,7A,28,00,00,
40361054,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40361233,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40365939,00000521,false,Rx,0,6,00,0A,00,00,02,7A,00,00,
40371056,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40374867,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
40381052,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40381241,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40385947,00000521,false,Rx,0,6,00,0B,00,00,02,5D,00,00,
40391063,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40395981,0000039D,false,Rx,0,5,1A,51,01,28,00,00,00,00,
40396945,00000523,false,Rx,0,6,02,0F,00,04,7A,25,00,00,
40397966,00000524,false,Rx,0,6,03,0F,FF,FF,FF,FC,00,00,
40401058,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40401247,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40405975,00000521,false,Rx,0,6,00,0C,00,00,02,59,00,00,
40409286,00000100,false,Rx,0,8,01,00,00,00,3D,09,2D,12,
40409538,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
40411063,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40418939,00000522,false,Rx,0,6,01,0F,00,04,79,FF,00,00,
40421069,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40421248,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40422174,000003B4,false,Rx,0,8,00,FF,31,F4,BE,FF,04,00,
40425843,00000521,false,Rx,0,6,00,0D,00,00,02,69,00,00,
40431075,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40435984,0000039D,false,Rx,0,5,1B,52,01,28,00,00,00,00,
40441078,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40441320,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
40441502,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40441757,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
40441982,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
40442215,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
40442460,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
40442707,00000272,false,Rx,0,8,6A,F8,71,11,FF,FF,FF,FF,
40442951,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
40443175,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
40443410,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
40443655,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
40443900,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
40444154,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
40445937,00000521,false,Rx,0,6,00,0E,00,00,02,71,00,00,
40451101,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40456927,00000523,false,Rx,0,6,02,00,00,04,7A,3D,00,00,
40457944,00000524,false,Rx,0,6,03,00,FF,FF,FF,FE,00,00,
40461093,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40461281,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40465976,00000521,false,Rx,0,6,00,0F,00,00,02,6E,00,00,
40466216,000005BD,false,Rx,0,8,AA,80,00,00,00,00,00,00,
40471104,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40472258,000003C3,false,Rx,0,8,80,20,08,92,20,00,00,00,
40474861,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
40476026,0000039D,false,Rx,0,5,1C,53,01,28,00,00,00,00,
40478923,00000522,false,Rx,0,6,01,00,00,04,7A,2C,00,00,
40481105,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40481293,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40485841,00000521,false,Rx,0,6,00,00,00,00,02,52,00,00,
40491105,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40501110,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40501298,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40505835,00000521,false,Rx,0,6,00,01,00,00,02,71,00,00,
40509283,00000100,false,Rx,0,8,01,00,00,00,3D,09,2D,12,
40509536,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
40511113,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40516031,0000039D,false,Rx,0,5,1D,54,01,28,00,00,00,00,
40516912,00000523,false,Rx,0,6,02,01,00,04,7A,4C,00,00,
40517934,00000524,false,Rx,0,6,03,01,00,00,00,1C,00,00,
40521120,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40521298,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40525942,00000521,false,Rx,0,6,00,02,00,00,02,62,00,00,
40531123,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40538826,00000522,false,Rx,0,6,01,01,00,04,7A,38,00,00,
40541125,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40541376,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
40541621,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
40541846,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
40542028,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40542261,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
40542508,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
40542731,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
40545906,00000521,false,Rx,0,6,00,03,00,00,02,68,00,00,
40551139,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40556026,0000039D,false,Rx,0,5,1E,55,01,28,00,00,00,00,
40561143,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40561321,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40565900,00000521,false,Rx,0,6,00,04,00,00,02,53,00,00,
40571144,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40574868,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
40576904,00000523,false,Rx,0,6,02,02,00,04,7A,29,00,00,
40577923,00000524,false,Rx,0,6,03,02,FF,FF,FF,FA,00,00,
40581145,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40581333,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40585934,00000521,false,Rx,0,6,00,05,00,00,02,54,00,00,
40591147,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40595981,0000039D,false,Rx,0,5,1F,56,01,28,00,00,00,00,
40598894,00000522,false,Rx,0,6,01,02,00,04,79,F5,00,00,
40601151,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
40601328,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40605803,00000521,false,Rx,0,6,00,06,00,00,02,6C,00,00,
40609283,00000100,false,Rx,0,8,01,00,00,00,3D,09,2D,12,
40609536,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
40611155,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40621162,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40621340,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40622520,000003B4,false,Rx,0,8,00,FF,31,F4,BE,FF,04,00,
40625895,00000521,false,Rx,0,6,00,07,00,00,02,5B,00,00,
40631159,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40636024,0000039D,false,Rx,0,5,20,57,01,28,00,00,00,00,
40636883,00000523,false,Rx,0,6,02,03,00,04,7A,43,00,00,
40637916,00000524,false,Rx,0,6,03,03,FF,FF,FF,CB,00,00,
40641166,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40641417,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
40641601,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40641844,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
40642068,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
40642302,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
40642548,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
40642793,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
40643037,00000272,false,Rx,0,8,37,F9,71,11,FF,FF,FF,FF,
40643262,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
40643498,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
40643742,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
40643988,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
40644232,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
40645930,00000521,false,Rx,0,6,00,08,00,00,02,65,00,00,
40651187,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40658796,00000522,false,Rx,0,6,01,03,00,04,7A,34,00,00,
40661190,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40661367,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40665873,00000521,false,Rx,0,6,00,09,00,00,02,55,00,00,
40666124,0000035D,false,Rx,0,8,01,00,00,00,00,00,00,00,
40671191,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40674852,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
40676006,0000039D,false,Rx,0,5,21,58,01,28,00,00,00,00,
40681191,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40681379,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40685874,00000521,false,Rx,0,6,00,0A,00,00,02,51,00,00,
40691202,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40696880,00000523,false,Rx,0,6,02,04,00,04,7A,06,00,00,
40697897,00000524,false,Rx,0,6,03,04,FF,FF,FF,F2,00,00,
40701204,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40701381,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40705921,00000521,false,Rx,0,6,00,0B,00,00,02,4C,00,00,
40709276,00000100,false,Rx,0,8,01,00,00,00,3D,09,2D,12,
40709528,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
40711199,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40716023,0000039D,false,Rx,0,5,22,59,01,28,00,00,00,00,
40718872,00000522,false,Rx,0,6,01,04,00,04,79,F9,00,00,
40721202,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
40721390,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40725793,00000521,false,Rx,0,6,00,0C,00,00,02,69,00,00,
40728621,00000351,false,Rx,0,8,20,0D,C8,00,DC,05,D3,0A,
40728861,00000355,false,Rx,0,8,27,00,64,00,86,01,00,00,
40729095,00000356,false,Rx,0,8,A5,72,FA,FF,E1,00,00,00,
40730986,0000035A,false,Rx,0,8,00,00,00,00,00,00,00,00,
40731210,0000035E,false,Rx,0,8,53,49,4D,50,20,42,4D,53,
40731435,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40732972,00000370,false,Rx,0,8,53,49,4D,50,20,45,43,4F,
40734977,00000373,false,Rx,0,8,8F,0D,AB,0D,27,01,28,01,
40737003,00000379,false,Rx,0,8,D2,00,00,04,03,00,00,00,
40739007,00000372,false,Rx,0,8,0E,00,00,00,00,00,00,00,
40741210,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40741466,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
40741712,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
40741935,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
40742117,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40742352,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
40742597,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
40742819,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
40745862,00000521,false,Rx,0,6,00,0D,00,00,02,5C,00,00,
40751227,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40754730,1806E5F4,true,Rx,0,8,0D,20,00,C8,00,00,00,00,
40756000,0000039D,false,Rx,0,5,23,5A,01,28,00,00,00,00,
40756870,00000523,false,Rx,0,6,02,05,00,04,7A,2F,00,00,
40757891,00000524,false,Rx,0,6,03,05,FF,FF,FF,E0,00,00,
40761231,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40761410,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40765904,00000521,false,Rx,0,6,00,0E,00,00,02,6A,00,00,
40771233,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40774854,1801D08F,true,Rx,0,8,00,8C,00,5D,03,00,00,47,
40778854,00000522,false,Rx,0,6,01,05,00,04,7A,2A,00,00,
40781237,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40781416,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40785857,00000521,false,Rx,0,6,00,0F,00,00,02,5B,00,00,
40791239,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40795968,0000039D,false,Rx,0,5,24,5B,01,28,00,00,00,00,
40801243,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40801422,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40805864,00000521,false,Rx,0,6,00,00,00,00,02,4F,00,00,
40809271,00000100,false,Rx,0,8,01,00,00,00,3D,09,2D,12,
40809524,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
40811248,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40816854,00000523,false,Rx,0,6,02,06,00,04,7A,2F,00,00,
40817882,00000524,false,Rx,0,6,03,06,00,00,00,20,00,00,
40821251,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
40821430,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40823061,000003B4,false,Rx,0,8,00,FF,31,F4,BE,FF,04,00,
40825900,00000521,false,Rx,0,6,00,01,00,00,02,5E,00,00,
40831250,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
40836000,0000039D,false,Rx,0,5,25,5C,01,28,00,00,00,00,
40838846,00000522,false,Rx,0,6,01,06,00,04,7A,07,00,00,
40841252,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
40841503,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
40841685,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
40841929,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
40842164,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
40842398,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
40842643,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
40842889,000003E9,false,Rx,0,8,FE,FF,50,00,00,00,00,00,
40843123,00000272,false,Rx,0,8,D0,FA,71,11,FF,FF,FF,FF,
40843357,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
40843583,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
40843827,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
