Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
210059223,0000039D,false,Rx,0,5,26,5D,01,28,00,00,00,00,
210063043,000003B4,false,Rx,0,8,00,FF,31,F4,BC,FF,04,00,
210068625,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210069234,00000523,false,Rx,0,6,02,06,00,04,63,90,00,00,
210069457,00000524,false,Rx,0,6,03,06,FF,FF,FF,F0,00,00,
210073261,000003C3,false,Rx,0,8,82,04,C1,F1,0C,43,12,0C,
210075224,00000521,false,Rx,0,6,00,01,00,00,02,E4,00,00,
210078621,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210078809,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210083062,00000272,false,Rx,0,8,36,F7,71,11,FF,FF,FF,FF,
210088626,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210091358,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
210094881,00000521,false,Rx,0,6,00,02,00,00,02,CD,00,00,
210098628,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210098805,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210099261,0000039D,false,Rx,0,5,27,5E,01,28,00,00,00,00,
210105891,00000522,false,Rx,0,6,01,06,00,04,63,7D,00,00,
210108634,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210109337,0000035D,false,Rx,0,8,01,00,00,00,00,00,00,00,
210114891,00000521,false,Rx,0,6,00,03,00,00,02,D2,00,00,
210116055,00000351,false,Rx,0,8,20,0D,32,00,50,03,80,0A,
210116302,00000355,false,Rx,0,8,20,00,64,00,40,01,00,00,
210116536,00000356,false,Rx,0,8,60,70,07,00,CD,00,00,00,
210118410,0000035A,false,Rx,0,8,00,00,00,00,00,00,00,00,
210118634,0000035E,false,Rx,0,8,53,49,4D,50,20,42,4D,53,
210118889,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
210119135,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
210119369,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210119593,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
210119774,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210120019,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
210120266,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
210120489,00000370,false,Rx,0,8,53,49,4D,50,20,45,43,4F,
210120714,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
210122407,00000373,false,Rx,0,8,29,0D,6E,0D,24,01,26,01,
210124433,00000379,false,Rx,0,8,D2,00,00,04,03,00,00,00,
210126436,00000372,false,Rx,0,8,0E,00,00,00,00,00,00,00,
210128650,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210129218,00000523,false,Rx,0,6,02,07,00,04,63,BB,00,00,
210129441,00000524,false,Rx,0,6,03,07,00,00,00,08,00,00,
210135217,00000521,false,Rx,0,6,00,04,00,00,02,D9,00,00,
210138655,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210138833,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210139288,0000039D,false,Rx,0,5,28,5F,01,28,00,00,00,00,
210142080,1806E5F4,true,Rx,0,8,0D,20,00,32,00,00,00,00,
210148652,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210154793,00000521,false,Rx,0,6,00,05,00,00,02,E3,00,00,
210155685,00000100,false,Rx,0,8,01,00,00,00,72,08,11,12,
210155930,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
210158661,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210158849,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210165804,00000522,false,Rx,0,6,01,07,00,04,63,85,00,00,
210168662,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210174878,00000521,false,Rx,0,6,00,06,00,00,02,DC,00,00,
210178665,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210178843,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210179267,0000039D,false,Rx,0,5,19,50,01,28,00,00,00,00,
210188664,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210189220,00000523,false,Rx,0,6,02,08,00,04,63,AA,00,00,
210189433,00000524,false,Rx,0,6,03,08,00,00,00,04,00,00,
210191355,1801D08F,true,Rx,0,8,00,8C,00,6E,03,00,00,44,
210195209,00000521,false,Rx,0,6,00,07,00,00,02,BE,00,00,
210198669,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210198847,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210208672,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210214793,00000521,false,Rx,0,6,00,08,00,00,02,C9,00,00,
210218675,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210218927,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
210219109,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210219354,000002FA,false,Rx,0,8,FC,FF,15,FF,FF,FF,FF,FF,
210219578,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
210219823,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
210220068,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
210220250,0000039D,false,Rx,0,5,1A,51,01,28,00,00,00,00,
210220485,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
210220740,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
210220953,00000432,false,Rx,0,8,2C,E2,10,A3,40,FF,02,FF,
210221199,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
210221444,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
210221688,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
210225796,00000522,false,Rx,0,6,01,08,00,04,63,81,00,00,
210228696,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210234871,00000521,false,Rx,0,6,00,09,00,00,02,BA,00,00,
210238701,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
210238880,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210248703,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
210249218,00000523,false,Rx,0,6,02,09,00,04,63,92,00,00,
210249431,00000524,false,Rx,0,6,03,09,FF,FF,FF,F0,00,00,
210255198,00000521,false,Rx,0,6,00,0A,00,00,02,D2,00,00,
210255678,00000100,false,Rx,0,8,01,00,00,00,72,08,11,12,
210255935,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
210258706,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210258889,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210259268,0000039D,false,Rx,0,5,1B,52,01,28,00,00,00,00,
210259512,0000032D,false,Rx,0,8,0B,00,04,03,03,00,00,00,
210263387,000003B4,false,Rx,0,8,00,FF,31,F4,BC,FF,04,00,
210268704,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210274772,00000521,false,Rx,0,6,00,0B,00,00,02,D5,00,00,
210278707,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210278896,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210283423,00000272,false,Rx,0,8,6A,F8,71,11,FF,FF,FF,FF,
210285850,00000522,false,Rx,0,6,01,09,00,04,63,9A,00,00,
210288719,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210291357,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
210294861,00000521,false,Rx,0,6,00,0C,00,00,02,C5,00,00,
210298722,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210298901,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210299240,0000039D,false,Rx,0,5,1C,53,01,28,00,00,00,00,
210308721,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210309172,00000523,false,Rx,0,6,02,0A,00,04,63,98,00,00,
210309395,00000524,false,Rx,0,6,03,0A,00,00,00,00,00,00,
210315183,00000521,false,Rx,0,6,00,0D,00,00,02,BF,00,00,
210318728,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210318979,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
210319214,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
210319447,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
210319630,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210319864,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
210320108,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
210320335,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
210328734,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210334769,00000521,false,Rx,0,6,00,0E,00,00,02,C2,00,00,
210338737,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210338925,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210339264,0000039D,false,Rx,0,5,1D,54,01,28,00,00,00,00,
210345769,00000522,false,Rx,0,6,01,0A,00,04,63,AE,00,00,
210348745,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210354844,00000521,false,Rx,0,6,00,0F,00,00,02,BB,00,00,
210355672,00000100,false,Rx,0,8,01,00,00,00,72,08,11,12,
210355927,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
210358743,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
210358931,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210368747,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
210369198,00000523,false,Rx,0,6,02,0B,00,04,63,B9,00,00,
210369443,000005BD,false,Rx,0,8,AA,80,00,00,00,00,00,00,
210369646,00000524,false,Rx,0,6,03,0B,FF,FF,FF,FA,00,00,
210375183,00000521,false,Rx,0,6,00,00,00,00,02,AE,00,00,
210378749,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
210378936,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210379244,0000039D,false,Rx,0,5,1E,55,01,28,00,00,00,00,
210388756,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
210391373,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
210394771,00000521,false,Rx,0,6,00,01,00,00,02,BF,00,00,
210398760,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210398937,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210405848,00000522,false,Rx,0,6,01,0B,00,04,63,79,00,00,
210408760,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210414764,00000521,false,Rx,0,6,00,02,00,00,02,B7,00,00,
210418763,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
210419013,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
210419198,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210419443,000002FA,false,Rx,0,8,FC,FF,15,FF,FF,FF,FF,FF,
210419666,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
210419910,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
210420157,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
210420339,0000039D,false,Rx,0,5,1F,56,01,28,00,00,00,00,
210420582,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
210420827,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
210421041,00000432,false,Rx,0,8,2C,E2,10,A3,40,FF,02,FF,
210421286,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
210421531,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
210421776,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
210428786,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
210429174,00000523,false,Rx,0,6,02,0C,00,04,63,8B,00,00,
210429388,00000524,false,Rx,0,6,03,0C,00,00,00,1C,00,00,
210435184,00000521,false,Rx,0,6,00,03,00,00,02,C8,00,00,
210438781,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210438969,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210439320,0000035D,false,Rx,0,8,02,00,88,08,00,00,20,F0,
210448790,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210454827,00000521,false,Rx,0,6,00,04,00,00,02,CE,00,00,
210455665,00000100,false,Rx,0,8,01,00,00,00,72,08,11,12,
210455920,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
210458788,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210458976,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210459241,0000039D,false,Rx,0,5,20,57,01,28,00,00,00,00,
210463740,000003B4,false,Rx,0,8,00,FF,31,F4,BC,FF,04,00,
210465829,00000522,false,Rx,0,6,01,0C,00,04,63,85,00,00,
210468793,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210474746,00000521,false,Rx,0,6,00,05,00,00,02,CE,00,00,
210478796,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210478984,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210483774,00000272,false,Rx,0,8,37,F9,71,11,FF,FF,FF,FF,
210488799,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210489165,00000523,false,Rx,0,6,02,0D,00,04,63,62,00,00,
210489379,00000524,false,Rx,0,6,03,0D,00,00,00,31,00,00,
210491342,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
210495164,00000521,false,Rx,0,6,00,06,00,00,02,E8,00,00,
210498804,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210498992,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210499259,0000039D,false,Rx,0,5,21,58,01,28,00,00,00,00,
210508804,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210514830,00000521,false,Rx,0,6,00,07,00,00,02,CE,00,00,
210518807,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210519058,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
210519305,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
210519528,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
210519710,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210519955,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
210520200,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
210520424,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
210525827,00000522,false,Rx,0,6,01,0D,00,04,63,83,00,00,
210528822,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210534742,00000521,false,Rx,0,6,00,08,00,00,02,DE,00,00,
210538825,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210539013,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210539208,0000039D,false,Rx,0,5,22,59,01,28,00,00,00,00,
210548836,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210549162,00000523,false,Rx,0,6,02,0E,00,04,63,94,00,00,
210549375,00000524,false,Rx,0,6,03,0E,FF,FF,FF,EE,00,00,
210555151,00000521,false,Rx,0,6,00,09,00,00,02,BA,00,00,
210555664,00000100,false,Rx,0,8,01,00,00,00,72,08,11,12,
210555918,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
210558829,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
210559010,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210568836,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
210574726,00000521,false,Rx,0,6,00,0A,00,00,02,C3,00,00,
210578840,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210579017,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210579242,0000039D,false,Rx,0,5,23,5A,01,28,00,00,00,00,
210585807,00000522,false,Rx,0,6,01,0E,00,04,63,52,00,00,
210588845,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
210591346,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
210594732,00000521,false,Rx,0,6,00,0B,00,00,02,BB,00,00,
210598846,00000112,false,Rx,0,8,FA,1F,3B,0B,40,01,65,47,
210599025,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210608849,00000112,false,Rx,0,8,FA,1F,3B,0B,40,01,65,47,
210609155,00000523,false,Rx,0,6,02,0F,00,04,63,96,00,00,
210609378,00000524,false,Rx,0,6,03,0F,FF,FF,FF,F2,00,00,
210615142,00000521,false,Rx,0,6,00,0C,00,00,02,CF,00,00,
210618845,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
210619097,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
210619280,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210619523,000002FA,false,Rx,0,8,FC,FF,15,FF,FF,FF,FF,FF,
210619747,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
210619992,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
210620238,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
210620420,0000039D,false,Rx,0,5,24,5B,01,28,00,00,00,00,
210620665,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
210620909,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
210621122,00000432,false,Rx,0,8,2C,E2,10,A3,40,FF,02,FF,
210621369,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
210621613,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
210621868,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
210628867,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
210634725,00000521,false,Rx,0,6,00,0D,00,00,02,DE,00,00,
210638870,00000112,false,Rx,0,8,F9,1F,3B,0B,40,01,65,47,
210639059,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210645717,00000522,false,Rx,0,6,01,0F,00,04,63,8D,00,00,
210648882,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210654718,00000521,false,Rx,0,6,00,0E,00,00,02,CE,00,00,
210655661,00000100,false,Rx,0,8,01,00,00,00,72,08,11,12,
210655907,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
210658879,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210659058,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210659240,0000039D,false,Rx,0,5,25,5C,01,28,00,00,00,00,
210664095,000003B4,false,Rx,0,8,00,FF,31,F4,BC,FF,04,00,
210668886,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210669149,00000523,false,Rx,0,6,02,00,00,04,63,AA,00,00,
210669362,00000524,false,Rx,0,6,03,00,FF,FF,FF,D9,00,00,
210675127,00000521,false,Rx,0,6,00,0F,00,00,02,D7,00,00,
210678892,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210679071,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210684113,00000272,false,Rx,0,8,D0,FA,71,11,FF,FF,FF,FF,
210688895,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210691353,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
210694791,00000521,false,Rx,0,6,00,00,00,00,02,C0,00,00,
210698896,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210699073,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210699255,0000039D,false,Rx,0,5,26,5D,01,28,00,00,00,00,
210705790,00000522,false,Rx,0,6,01,00,00,04,63,98,00,00,
210708901,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210714716,00000521,false,Rx,0,6,00,01,00,00,02,CB,00,00,
210718904,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210719146,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
210719390,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
210719625,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
210719807,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210720040,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
210720287,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
210720512,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
210728912,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210729131,00000523,false,Rx,0,6,02,01,00,04,63,8D,00,00,
210729355,00000524,false,Rx,0,6,03,01,FF,FF,FF,E8,00,00,
210735120,00000521,false,Rx,0,6,00,02,00,00,02,B3,00,00,
210738918,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
210739096,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210739278,0000039D,false,Rx,0,5,27,5E,01,28,00,00,00,00,
210747375,00000351,false,Rx,0,8,20,0D,32,00,52,03,80,0A,
210747615,00000355,false,Rx,0,8,20,00,64,00,40,01,00,00,
210747849,00000356,false,Rx,0,8,60,70,07,00,CD,00,00,00,
210748924,00000112,false,Rx,0,8,FA,1F,3C,0B,40,01,65,47,
210749736,0000035A,false,Rx,0,8,00,00,00,00,00,00,00,00,
210749960,0000035E,false,Rx,0,8,53,49,4D,50,20,42,4D,53,
210751714,00000370,false,Rx,0,8,53,49,4D,50,20,45,43,4F,
210753731,00000373,false,Rx,0,8,2A,0D,6E,0D,24,01,26,01,
210754785,00000521,false,Rx,0,6,00,03,00,00,02,C5,00,00,
210755657,00000100,false,Rx,0,8,01,00,00,00,72,08,11,12,
210755903,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
210756148,00000379,false,Rx,0,8,D2,00,00,04,03,00,00,00,
210757757,00000372,false,Rx,0,8,0E,00,00,00,00,00,00,00,
210758926,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210759108,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210765779,00000522,false,Rx,0,6,01,01,00,04,63,77,00,00,
210768922,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210769310,0000035D,false,Rx,0,8,00,00,00,00,00,00,00,00,
210773386,1806E5F4,true,Rx,0,8,0D,20,00,32,00,00,00,00,
210774780,00000521,false,Rx,0,6,00,04,00,00,02,CD,00,00,
210778925,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210779113,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210779295,0000039D,false,Rx,0,5,28,5F,01,28,00,00,00,00,
210788932,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210789130,00000523,false,Rx,0,6,02,02,00,04,63,98,00,00,
210789354,00000524,false,Rx,0,6,03,02,FF,FF,FF,FE,00,00,
210791360,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
210795118,00000521,false,Rx,0,6,00,05,00,00,02,CC,00,00,
210798937,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210799115,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210808942,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210814693,00000521,false,Rx,0,6,00,06,00,00,02,BE,00,00,
210818946,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210819188,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
210819369,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210819614,000002FA,false,Rx,0,8,FC,FF,15,FF,FF,FF,FF,FF,
210819848,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
210820082,000002F1,false,Rx,0,8,36,10,7D,00,00,00,00,A0,
210820329,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
210820511,0000039D,false,Rx,0,5,19,50,01,28,00,00,00,00,
210820755,000003E9,false,Rx,0,8,FE,FF,11,00,00,00,00,00,
210821011,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
210821214,00000432,false,Rx,0,8,2C,E2,10,A3,40,FF,02,FF,
210821469,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
210821713,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
210821959,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
210825771,00000522,false,Rx,0,6,01,02,00,04,63,96,00,00,
210828956,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210834770,00000521,false,Rx,0,6,00,07,00,00,02,BC,00,00,
210838959,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210839148,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210848962,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210849172,00000523,false,Rx,0,6,02,03,00,04,63,7F,00,00,
210849396,00000524,false,Rx,0,6,03,03,FF,FF,FF,F4,00,00,
210855099,00000521,false,Rx,0,6,00,08,00,00,02,CB,00,00,
210855624,00000100,false,Rx,0,8,01,00,00,00,72,08,11,12,
210855879,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
210858966,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210859149,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210859338,0000039D,false,Rx,0,5,1A,51,01,28,00,00,00,00,
210864330,00000337,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
210864611,000003B4,false,Rx,0,8,00,FF,31,F4,BC,FF,04,00,
210868969,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210874763,00000521,false,Rx,0,6,00,09,00,00,02,C2,00,00,
210878971,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210879160,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210884457,00000272,false,Rx,0,8,8D,FB,71,11,FF,FF,FF,FF,
210885758,00000522,false,Rx,0,6,01,03,00,04,63,8F,00,00,
210888982,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210891336,1801D08F,true,Rx,0,8,00,8C,00,6D,03,00,00,44,
210894765,00000521,false,Rx,0,6,00,0A,00,00,02,E1,00,00,
210898984,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210899163,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
210899345,0000039D,false,Rx,0,5,1B,52,01,28,00,00,00,00,
210908981,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
210909191,00000523,false,Rx,0,6,02,04,00,04,63,B0,00,00,
210909405,00000524,false,Rx,0,6,03,04,FF,FF,FF,F6,00,00,
210915094,00000521,false,Rx,0,6,00,0B,00,00,02,D7,00,00,
210918987,00000112,false,Rx,0,8,F9,1F,3C,0B,40,01,65,47,
