Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
31517965,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31520825,0000039D,false,Rx,0,5,22,59,01,28,00,00,00,00,
31521926,00000522,false,Rx,0,6,01,09,00,04,7A,1E,00,00,
31527968,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31528146,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31528926,00000521,false,Rx,0,6,00,0B,00,00,02,7A,00,00,
31537912,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
31538142,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31547979,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31548229,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
31548411,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31548657,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
31548880,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
31549114,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
31549360,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
31549605,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
31549839,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
31550063,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
31550319,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
31550564,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
31550767,00000521,false,Rx,0,6,00,0C,00,00,02,6F,00,00,
31551012,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
31558001,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31559995,00000523,false,Rx,0,6,02,0A,00,04,7A,18,00,00,
31560813,0000039D,false,Rx,0,5,23,5A,01,28,00,00,00,00,
31561026,00000524,false,Rx,0,6,03,0A,00,00,00,06,00,00,
31567999,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31568176,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31569040,00000521,false,Rx,0,6,00,0D,00,00,02,6C,00,00,
31575220,00000100,false,Rx,0,8,01,00,00,00,3D,09,75,12,
31575473,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
31578001,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31581994,00000522,false,Rx,0,6,01,0A,00,04,7A,24,00,00,
31582382,00000337,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
31582668,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
31588001,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31588189,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31588916,00000521,false,Rx,0,6,00,0E,00,00,02,7D,00,00,
31598009,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31600752,0000039D,false,Rx,0,5,24,5B,01,28,00,00,00,00,
31602261,00000272,false,Rx,0,8,36,F7,71,11,FF,FF,FF,FF,
31608011,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31608188,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31608990,00000521,false,Rx,0,6,00,0F,00,00,02,6F,00,00,
31618009,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31619993,00000523,false,Rx,0,6,02,0B,00,04,7A,43,00,00,
31621020,00000524,false,Rx,0,6,03,0B,00,00,00,22,00,00,
31628020,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31628198,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31629040,00000521,false,Rx,0,6,00,00,00,00,02,76,00,00,
31637913,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
31638142,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31640757,0000039D,false,Rx,0,5,25,5C,01,28,00,00,00,00,
31641982,00000522,false,Rx,0,6,01,0B,00,04,7A,1C,00,00,
31648018,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31648269,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
31648516,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
31648739,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
31648921,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31649164,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
31649410,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
31649635,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
31649837,00000521,false,Rx,0,6,00,01,00,00,02,74,00,00,
31658030,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31668036,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31668224,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31668983,00000521,false,Rx,0,6,00,02,00,00,02,58,00,00,
31675215,00000100,false,Rx,0,8,01,00,00,00,3D,09,75,12,
31675467,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
31678038,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31679991,00000523,false,Rx,0,6,02,0C,00,04,7A,37,00,00,
31680803,0000039D,false,Rx,0,5,26,5D,01,28,00,00,00,00,
31681005,00000524,false,Rx,0,6,03,0C,00,00,00,06,00,00,
31688046,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31688224,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31688458,00000351,false,Rx,0,8,20,0D,C8,00,DC,05,D3,0A,
31688693,00000355,false,Rx,0,8,27,00,64,00,86,01,00,00,
31688938,00000356,false,Rx,0,8,A6,72,FA,FF,E1,00,00,00,
31689141,00000521,false,Rx,0,6,00,03,00,00,02,89,00,00,
31690545,0000035A,false,Rx,0,8,00,00,00,00,00,00,00,00,
31690770,0000035E,false,Rx,0,8,53,49,4D,50,20,42,4D,53,
31692524,00000370,false,Rx,0,8,53,49,4D,50,20,45,43,4F,
31694549,00000373,false,Rx,0,8,8E,0D,AA,0D,27,01,28,01,
31696563,00000379,false,Rx,0,8,D2,00,00,00,01,00,00,00,
31698046,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31698574,00000372,false,Rx,0,8,0E,00,00,00,00,00,00,00,
31701984,00000522,false,Rx,0,6,01,0C,00,04,7A,28,00,00,
31708052,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31708229,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31708894,00000521,false,Rx,0,6,00,04,00,00,02,65,00,00,
31718059,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31720847,0000039D,false,Rx,0,5,27,5E,01,28,00,00,00,00,
31728054,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31728242,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31728980,00000521,false,Rx,0,6,00,05,00,00,02,8A,00,00,
31737893,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
31738123,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31739981,00000523,false,Rx,0,6,02,0D,00,04,7A,29,00,00,
31740992,00000524,false,Rx,0,6,03,0D,00,00,00,22,00,00,
31748060,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31748249,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31748494,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
31748696,00000328,false,Rx,0,6,B2,00,00,00,87,1E,00,00,
31748951,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
31749081,000003E8,false,Rx,0,2,F1,FF,00,00,00,00,00,00,
31749335,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
31749559,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
31749794,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
31750039,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
31750274,000003F9,false,Rx,0,8,C0,F9,80,E0,43,3C,F3,FF,
31750499,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
31750734,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
31750978,0000035D,false,Rx,0,8,02,00,88,08,00,00,20,F0,
31751223,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
31751468,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
31751672,00000521,false,Rx,0,6,00,06,00,00,02,70,00,00,
31751916,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
31758094,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31760774,0000039D,false,Rx,0,5,28,5F,01,28,00,00,00,00,
31761958,00000522,false,Rx,0,6,01,0D,00,04,7A,11,00,00,
31768094,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31768273,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31768959,00000521,false,Rx,0,6,00,07,00,00,02,5C,00,00,
31775213,00000100,false,Rx,0,8,01,00,00,00,3D,09,75,12,
31775464,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
31778097,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31782577,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
31788096,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31788275,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31788971,00000521,false,Rx,0,6,00,08,00,00,02,70,00,00,
31798104,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31799973,00000523,false,Rx,0,6,02,0E,00,04,7A,3F,00,00,
31800759,0000039D,false,Rx,0,5,19,50,01,28,00,00,00,00,
31800982,00000524,false,Rx,0,6,03,0E,00,00,00,2F,00,00,
31802600,00000272,false,Rx,0,8,6A,F8,71,11,FF,FF,FF,FF,
31808108,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31808287,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31809004,00000521,false,Rx,0,6,00,09,00,00,02,5E,00,00,
31818107,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31821958,00000522,false,Rx,0,6,01,0E,00,04,7A,15,00,00,
31828109,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31828288,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31828953,00000521,false,Rx,0,6,00,0A,00,00,02,8E,00,00,
31837896,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
31838127,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31840793,0000039D,false,Rx,0,5,1A,51,01,28,00,00,00,00,
31848121,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31848372,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
31848607,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
31848841,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
31849024,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31849257,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
31849503,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
31849728,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
31849930,00000521,false,Rx,0,6,00,0B,00,00,02,6F,00,00,
31858124,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31859960,00000523,false,Rx,0,6,02,0F,00,04,7A,29,00,00,
31860976,00000524,false,Rx,0,6,03,0F,00,00,00,22,00,00,
31868135,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31868313,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31868998,00000521,false,Rx,0,6,00,0C,00,00,02,7D,00,00,
31871045,000005BD,false,Rx,0,8,B4,80,00,00,00,00,00,00,
31875207,00000100,false,Rx,0,8,01,00,00,00,3D,09,75,12,
31875458,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
31878135,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31880789,0000039D,false,Rx,0,5,1B,52,01,28,00,00,00,00,
31881944,00000522,false,Rx,0,6,01,0F,00,04,79,FD,00,00,
31888140,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31888317,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31888867,00000521,false,Rx,0,6,00,0D,00,00,02,8A,00,00,
31898138,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31908144,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31908321,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31908860,00000521,false,Rx,0,6,00,0E,00,00,02,6E,00,00,
31918152,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31919957,00000523,false,Rx,0,6,02,00,00,04,7A,12,00,00,
31920827,0000039D,false,Rx,0,5,1C,53,01,28,00,00,00,00,
31921029,00000524,false,Rx,0,6,03,00,FF,FF,FF,E4,00,00,
31928149,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31928337,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31928981,00000521,false,Rx,0,6,00,0F,00,00,02,69,00,00,
31937904,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
31938156,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
31941944,00000522,false,Rx,0,6,01,00,00,04,7A,2A,00,00,
31948160,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31948410,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
31948593,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31948838,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
31949062,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
31949295,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
31949542,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
31949797,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
31950021,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
31950245,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
31950501,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
31950746,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
31950948,00000521,false,Rx,0,6,00,00,00,00,02,5A,00,00,
31951194,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
31958184,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31960737,0000039D,false,Rx,0,5,1D,54,01,28,00,00,00,00,
31968177,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31968365,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31968935,00000521,false,Rx,0,6,00,01,00,00,02,67,00,00,
31975199,00000100,false,Rx,0,8,01,00,00,00,3D,09,75,12,
31975450,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
31978190,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31979921,00000523,false,Rx,0,6,02,01,00,04,7A,18,00,00,
31980964,00000524,false,Rx,0,6,03,01,FF,FF,FF,F0,00,00,
31982918,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
31988192,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
31988370,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
31988972,00000521,false,Rx,0,6,00,02,00,00,02,51,00,00,
31998191,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
32000745,0000039D,false,Rx,0,5,1E,55,01,28,00,00,00,00,
32001919,00000522,false,Rx,0,6,01,01,00,04,7A,1A,00,00,
32003156,00000272,false,Rx,0,8,37,F9,71,11,FF,FF,FF,FF,
32008191,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
32008379,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32008845,00000521,false,Rx,0,6,00,03,00,00,02,5B,00,00,
32018200,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32028195,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32028383,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32028923,00000521,false,Rx,0,6,00,04,00,00,02,6A,00,00,
32037878,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
32038202,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32039917,00000523,false,Rx,0,6,02,02,00,04,7A,3D,00,00,
32040778,0000039D,false,Rx,0,5,1F,56,01,28,00,00,00,00,
32040992,00000524,false,Rx,0,6,03,02,00,00,00,00,00,00,
32048207,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32048458,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
32048705,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
32048928,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
32049109,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32049344,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
32049590,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
32049813,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
32050015,00000521,false,Rx,0,6,00,05,00,00,02,87,00,00,
32058218,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32061912,00000522,false,Rx,0,6,01,02,00,04,7A,0D,00,00,
32068222,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
32068400,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32068835,00000521,false,Rx,0,6,00,06,00,00,02,75,00,00,
32075191,00000100,false,Rx,0,8,01,00,00,00,3D,09,75,12,
32075443,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
32078224,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
32080807,0000039D,false,Rx,0,5,20,57,01,28,00,00,00,00,
32081051,0000035D,false,Rx,0,8,00,00,00,00,00,00,00,00,
32088228,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
32088406,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32088830,00000521,false,Rx,0,6,00,07,00,00,02,5D,00,00,
32098226,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
32099915,00000523,false,Rx,0,6,02,03,00,04,7A,1C,00,00,
32100933,00000524,false,Rx,0,6,03,03,00,00,00,1A,00,00,
32108239,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
32108416,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32108956,00000521,false,Rx,0,6,00,08,00,00,02,72,00,00,
32118237,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
32120781,0000039D,false,Rx,0,5,21,58,01,28,00,00,00,00,
32121902,00000522,false,Rx,0,6,01,03,00,04,7A,22,00,00,
32128238,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32128427,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32128903,00000521,false,Rx,0,6,00,09,00,00,02,65,00,00,
32137889,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
32138244,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32148250,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32148503,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
32148685,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32148928,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
32149153,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
32149387,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
32149643,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
32149887,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
32150112,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
32150346,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
32150592,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
32150838,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
32151040,00000521,false,Rx,0,6,00,0A,00,00,02,6F,00,00,
32151284,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
32158265,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32159904,00000523,false,Rx,0,6,02,04,00,04,7A,33,00,00,
32160743,0000039D,false,Rx,0,5,22,59,01,28,00,00,00,00,
32160955,00000524,false,Rx,0,6,03,04,00,00,00,18,00,00,
32168272,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32168451,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32168938,00000521,false,Rx,0,6,00,0B,00,00,02,5B,00,00,
32175188,00000100,false,Rx,0,8,01,00,00,00,3D,09,75,12,
32175440,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
32178274,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32181899,00000522,false,Rx,0,6,01,04,00,04,7A,2E,00,00,
32183462,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
32188271,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32188461,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32188810,00000521,false,Rx,0,6,00,0C,00,00,02,65,00,00,
32193266,000003C3,false,Rx,0,8,87,1C,69,9A,20,08,82,20,
32198279,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32200781,0000039D,false,Rx,0,5,23,5A,01,28,00,00,00,00,
32201021,0000032D,false,Rx,0,8,0B,00,04,03,03,00,00,00,
32203277,00000272,false,Rx,0,8,D0,FA,71,11,FF,FF,FF,FF,
32208282,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32208471,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32208893,00000521,false,Rx,0,6,00,0D,00,00,02,74,00,00,
32218290,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32219895,00000523,false,Rx,0,6,02,05,00,04,7A,14,00,00,
32220922,00000524,false,Rx,0,6,03,05,FF,FF,FF,F2,00,00,
32228292,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32228471,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32228934,00000521,false,Rx,0,6,00,0E,00,00,02,60,00,00,
32237878,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
32238298,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32240764,0000039D,false,Rx,0,5,24,5B,01,28,00,00,00,00,
32241880,00000522,false,Rx,0,6,01,05,00,04,7A,22,00,00,
32248298,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32248550,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
32248794,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
32249019,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
32249201,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32249434,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
32249679,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
32249904,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
32250107,00000521,false,Rx,0,6,00,0F,00,00,02,76,00,00,
32258311,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32268306,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32268496,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32268897,00000521,false,Rx,0,6,00,00,00,00,02,73,00,00,
32275159,00000100,false,Rx,0,8,01,00,00,00,3D,09,75,12,
32275410,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
32278317,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32279892,00000523,false,Rx,0,6,02,06,00,04,7A,45,00,00,
32280787,0000039D,false,Rx,0,5,25,5C,01,28,00,00,00,00,
32280989,00000524,false,Rx,0,6,03,06,FF,FF,FF,F0,00,00,
32288316,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32288505,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32288938,00000521,false,Rx,0,6,00,01,00,00,02,5D,00,00,
32298324,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32301879,00000522,false,Rx,0,6,01,06,00,04,7A,24,00,00,
32308327,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32308505,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32308802,00000521,false,Rx,0,6,00,02,00,00,02,5F,00,00,
32318324,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32320413,00000351,false,Rx,0,8,20,0D,C8,00,DC,05,D3,0A,
32320655,00000355,false,Rx,0,8,27,00,64,00,86,01,00,00,
32320889,00000356,false,Rx,0,8,A5,72,FA,FF,E1,00,00,00,
32321070,0000039D,false,Rx,0,5,26,5D,01,28,00,00,00,00,
32322785,0000035A,false,Rx,0,8,00,00,00,00,00,00,00,00,
32323009,0000035E,false,Rx,0,8,53,49,4D,50,20,42,4D,53,
32324763,00000370,false,Rx,0,8,53,49,4D,50,20,45,43,4F,
32326780,00000373,false,Rx,0,8,8E,0D,AB,0D,27,01,28,01,
32328326,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32328507,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32328803,00000379,false,Rx,0,8,D2,00,00,00,01,00,00,00,
32329007,00000521,false,Rx,0,6,00,03,00,00,02,67,00,00,
32330804,00000372,false,Rx,0,8,0E,00,00,00,00,00,00,00,
32337888,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
32338339,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32339876,00000523,false,Rx,0,6,02,07,00,04,7A,27,00,00,
32340894,00000524,false,Rx,0,6,03,07,00,00,00,02,00,00,
32348339,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
32348582,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
32348764,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
32349019,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
32349243,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
32349477,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
32349723,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
32349967,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
32350201,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
32350426,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
32350682,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
32350926,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
32351130,00000521,false,Rx,0,6,00,04,00,00,02,71,00,00,
